ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-03,19829.5277796132,19363.4080202559,20814.221387482175,19829.5277796132,19829.5277796132,252.53014118317077,252.53014118317077,252.53014118317077,119.50192119465096,119.50192119465096,119.50192119465096,133.02821998851982,133.02821998851982,133.02821998851982,0.0,0.0,0.0,20082.05792079637
2023-11-06,19863.574723823043,19340.159452687873,20833.781075357965,19863.574723823043,19863.574723823043,247.70031820629086,247.70031820629086,247.70031820629086,128.19211995622567,128.19211995622567,128.19211995622567,119.50819825006518,119.50819825006518,119.50819825006518,0.0,0.0,0.0,20111.275042029334
2023-11-07,19874.923705226323,19390.322178593342,20887.245936826414,19874.923705226323,19874.923705226323,247.28368509569248,247.28368509569248,247.28368509569248,131.19089596930914,131.19089596930914,131.19089596930914,116.09278912638337,116.09278912638337,116.09278912638337,0.0,0.0,0.0,20122.207390322015
2023-11-08,19886.272686629603,19373.899572704457,20878.644113077422,19886.272686629603,19886.272686629603,243.8910191730102,243.8910191730102,243.8910191730102,130.40851066564454,130.40851066564454,130.40851066564454,113.48250850736567,113.48250850736567,113.48250850736567,0.0,0.0,0.0,20130.163705802614
2023-11-09,19897.621668032883,19381.77881639065,20845.85884858037,19897.621668032883,19897.621668032883,243.9889271463695,243.9889271463695,243.9889271463695,132.16746761259466,132.16746761259466,132.16746761259466,111.8214595337748,111.8214595337748,111.8214595337748,0.0,0.0,0.0,20141.610595179252
2023-11-10,19908.970649436164,19391.969209908104,20809.563222369114,19908.970649436164,19908.970649436164,230.74116637914602,230.74116637914602,230.74116637914602,119.50192119434737,119.50192119434737,119.50192119434737,111.23924518479863,111.23924518479863,111.23924518479863,0.0,0.0,0.0,20139.71181581531
2023-11-13,19943.017593646,19513.671145787288,20924.013550454078,19943.017593646,19943.017593646,245.1462736908752,245.1462736908752,245.1462736908752,128.19211995718865,128.19211995718865,128.19211995718865,116.95415373368657,116.95415373368657,116.95415373368657,0.0,0.0,0.0,20188.163867336876
2023-11-15,19965.715556452564,19521.647469945292,20940.64283829282,19965.715556452564,19965.715556452564,257.9232092822156,257.9232092822156,257.9232092822156,130.40851066550343,130.40851066550343,130.40851066550343,127.51469861671222,127.51469861671222,127.51469861671222,0.0,0.0,0.0,20223.63876573478
2023-11-16,19977.064537855844,19580.238947573976,20959.373408400847,19977.064537855844,19977.064537855844,266.9901564984947,266.9901564984947,266.9901564984947,132.16746761257266,132.16746761257266,132.16746761257266,134.82268888592202,134.82268888592202,134.82268888592202,0.0,0.0,0.0,20244.054694354338
2023-11-17,19988.413519259124,19511.26652514094,20946.917775598296,19988.413519259124,19988.413519259124,262.9109909456751,262.9109909456751,262.9109909456751,119.50192119401794,119.50192119401794,119.50192119401794,143.40906975165717,143.40906975165717,143.40906975165717,0.0,0.0,0.0,20251.3245102048
2023-11-20,20022.460463468964,19571.321373769042,21014.28550342444,20022.460463468964,20022.460463468964,303.93256324090413,303.93256324090413,303.93256324090413,128.19211995591613,128.19211995591613,128.19211995591613,175.74044328498798,175.74044328498798,175.74044328498798,0.0,0.0,0.0,20326.39302670987
2023-11-21,20052.111860994377,19611.129761219832,21115.715552753536,20052.111860994377,20052.111860994377,319.3920770001138,319.3920770001138,319.3920770001138,131.19089596877976,131.19089596877976,131.19089596877976,188.20118103133396,188.20118103133396,188.20118103133396,0.0,0.0,0.0,20371.50393799449
2023-11-22,20081.76325851978,19683.599552542255,21159.24966764523,20081.76325851978,20081.76325851978,331.59901172640076,331.59901172640076,331.59901172640076,130.40851066568422,130.40851066568422,130.40851066568422,201.19050106071657,201.19050106071657,201.19050106071657,0.0,0.0,0.0,20413.36227024618
2023-11-23,20111.414656045185,19688.585908177007,21198.63908363324,20111.414656045185,20111.414656045185,346.6606026904723,346.6606026904723,346.6606026904723,132.16746761286322,132.16746761286322,132.16746761286322,214.49313507760905,214.49313507760905,214.49313507760905,0.0,0.0,0.0,20458.07525873566
2023-11-24,20141.066053570597,19796.36101136121,21224.09465864224,20141.066053570597,20141.066053570597,347.38419414113605,347.38419414113605,347.38419414113605,119.50192119374012,119.50192119374012,119.50192119374012,227.882272947396,227.882272947396,227.882272947396,0.0,0.0,0.0,20488.450247711735
2023-11-28,20259.671643672205,19956.845590619458,21406.67194771978,20259.671643672205,20259.671643672205,408.85654789889645,408.85654789889645,408.85654789889645,131.19089596917095,131.19089596917095,131.19089596917095,277.6656519297255,277.6656519297255,277.6656519297255,0.0,0.0,0.0,20668.528191571102
2023-11-29,20289.32304119762,19953.747916026616,21487.26035959371,20289.32304119762,20289.32304119762,418.4690964872016,418.4690964872016,418.4690964872016,130.40851066586504,130.40851066586504,130.40851066586504,288.0605858213366,288.0605858213366,288.0605858213366,0.0,0.0,0.0,20707.79213768482
2023-11-30,20318.97443872302,20038.370665165392,21483.34886359055,20318.97443872302,20318.97443872302,429.4103160413131,429.4103160413131,429.4103160413131,132.16746761315383,132.16746761315383,132.16746761315383,297.24284842815933,297.24284842815933,297.24284842815933,0.0,0.0,0.0,20748.384754764335
2023-12-01,20348.625836248422,20051.94098519982,21453.011512174853,20348.625836248422,20348.625836248422,424.5571857937286,424.5571857937286,424.5571857937286,119.50192119511517,119.50192119511517,119.50192119511517,305.05526459861335,305.05526459861335,305.05526459861335,0.0,0.0,0.0,20773.18302204215
2023-12-04,20437.58002882464,20154.585385117887,21634.14683855383,20437.58002882464,20437.58002882464,447.3434114513084,447.3434114513084,447.3434114513084,128.19211995590885,128.19211995590885,128.19211995590885,319.1512914953995,319.1512914953995,319.1512914953995,0.0,0.0,0.0,20884.923440275947
2023-12-05,20467.23142635004,20177.05974554494,21655.387118401326,20467.23142635004,20467.23142635004,451.7204848874826,451.7204848874826,451.7204848874826,131.19089596825037,131.19089596825037,131.19089596825037,320.52958891923214,320.52958891923214,320.52958891923214,0.0,0.0,0.0,20918.951911237524
2023-12-06,20496.882823875443,20163.777660601172,21662.70368260063,20496.882823875443,20496.882823875443,450.64134163117666,450.64134163117666,450.64134163117666,130.40851066572392,130.40851066572392,130.40851066572392,320.23283096545276,320.23283096545276,320.23283096545276,0.0,0.0,0.0,20947.52416550662
2023-12-07,20526.534221400845,20278.09751697343,21702.774511461175,20526.534221400845,20526.534221400845,450.4729352308562,450.4729352308562,450.4729352308562,132.16746761281917,132.16746761281917,132.16746761281917,318.305467618037,318.305467618037,318.305467618037,0.0,0.0,0.0,20977.007156631702
2023-12-08,20556.18561892626,20264.46007950391,21697.10960265533,20556.18561892626,20556.18561892626,434.32793174200833,434.32793174200833,434.32793174200833,119.5019211948116,119.5019211948116,119.5019211948116,314.82601054719674,314.82601054719674,314.82601054719674,0.0,0.0,0.0,20990.51355066827
2023-12-11,20645.139811502468,20341.191188683926,21761.654613262617,20645.139811502468,20645.139811502468,424.509951294784,424.509951294784,424.509951294784,128.19211995558308,128.19211995558308,128.19211995558308,296.3178313392009,296.3178313392009,296.3178313392009,0.0,0.0,0.0,21069.649762797253
2023-12-12,20674.79120902787,20356.959029191796,21811.65701016387,20674.79120902787,20674.79120902787,419.1912654569983,419.1912654569983,419.1912654569983,131.19089596927702,131.19089596927702,131.19089596927702,288.00036948772134,288.00036948772134,288.00036948772134,0.0,0.0,0.0,21093.982474484867
2023-12-13,20704.442606553283,20391.40393108051,21842.672570160958,20704.442606553283,20704.442606553283,409.33666403121464,409.33666403121464,409.33666403121464,130.40851066590469,130.40851066590469,130.40851066590469,278.92815336531,278.92815336531,278.92815336531,0.0,0.0,0.0,21113.7792705845
2023-12-14,20734.094004078685,20416.37630703942,21867.514612547893,20734.094004078685,20734.094004078685,401.47858281196005,401.47858281196005,401.47858281196005,132.16746761310975,132.16746761310975,132.16746761310975,269.3111151988503,269.3111151988503,269.3111151988503,0.0,0.0,0.0,21135.572586890645
2023-12-15,20763.745401604087,20467.7656063312,21834.17843733171,20763.745401604087,20763.745401604087,378.8656714252782,378.8656714252782,378.8656714252782,119.50192119448215,119.50192119448215,119.50192119448215,259.3637502307961,259.3637502307961,259.3637502307961,0.0,0.0,0.0,21142.611073029366
2023-12-18,20852.699594180303,20459.81291406657,21930.31489378269,20852.699594180303,20852.699594180303,357.82721939073656,357.82721939073656,357.82721939073656,128.19211995654607,128.19211995654607,128.19211995654607,229.63509943419052,229.63509943419052,229.63509943419052,0.0,0.0,0.0,21210.52681357104
2023-12-19,20882.350991705705,20463.20224546866,21910.206000581216,20882.350991705705,20882.350991705705,351.59835263077184,351.59835263077184,351.59835263077184,131.19089596835653,131.19089596835653,131.19089596835653,220.40745666241534,220.40745666241534,220.40745666241534,0.0,0.0,0.0,21233.949344336477
2023-12-20,20912.002389231107,20559.475892221188,22031.118813650537,20912.002389231107,20912.002389231107,342.20681301317563,342.20681301317563,342.20681301317563,130.40851066554802,130.40851066554802,130.40851066554802,211.79830234762755,211.79830234762755,211.79830234762755,0.0,0.0,0.0,21254.20920224428
2023-12-21,20941.65378675651,20585.081231036027,22008.23947917782,20941.65378675651,20941.65378675651,336.10596481290827,336.10596481290827,336.10596481290827,132.16746761308775,132.16746761308775,132.16746761308775,203.93849719982052,203.93849719982052,203.93849719982052,0.0,0.0,0.0,21277.759751569418
2023-12-22,20971.30518428191,20570.25124872635,22011.803372624505,20971.30518428191,20971.30518428191,316.43231721603115,316.43231721603115,316.43231721603115,119.50192119415276,119.50192119415276,119.50192119415276,196.9303960218784,196.9303960218784,196.9303960218784,0.0,0.0,0.0,21287.73750149794
2023-12-26,21089.910774383545,20710.351447374847,22157.267359829373,21089.910774383545,21089.910774383545,309.548756867884,309.548756867884,309.548756867884,131.19089596874767,131.19089596874767,131.19089596874767,178.35786089913628,178.35786089913628,178.35786089913628,0.0,0.0,0.0,21399.45953125143
2023-12-27,21119.562171908947,20690.101306897395,22142.517610140017,21119.562171908947,21119.562171908947,306.43983175391946,306.43983175391946,306.43983175391946,130.40851066572884,130.40851066572884,130.40851066572884,176.03132108819065,176.03132108819065,176.03132108819065,0.0,0.0,0.0,21426.002003662867
2023-12-28,21149.21356943435,20717.222677251288,22151.966545289437,21149.21356943435,21149.21356943435,306.67023977976874,306.67023977976874,306.67023977976874,132.1674676127951,132.1674676127951,132.1674676127951,174.5027721669736,174.5027721669736,174.5027721669736,0.0,0.0,0.0,21455.883809214116
2023-12-29,21178.86496695975,20736.875452500248,22192.352013002674,21178.86496695975,21178.86496695975,293.1609418716227,293.1609418716227,293.1609418716227,119.50192119387494,119.50192119387494,119.50192119387494,173.65902067774775,173.65902067774775,173.65902067774775,0.0,0.0,0.0,21472.025908831372
2024-01-01,21267.819159535968,20868.958405769612,22279.671336474054,21267.819159535968,21267.819159535968,301.98096758806855,301.98096758806855,301.98096758806855,128.19211995653887,128.19211995653887,128.19211995653887,173.78884763152965,173.78884763152965,173.78884763152965,0.0,0.0,0.0,21569.800127124035
2024-01-02,21297.47055706138,20873.01534886809,22354.27084412805,21297.47055706138,21297.47055706138,305.35374913283215,305.35374913283215,305.35374913283215,131.1908959691184,131.1908959691184,131.1908959691184,174.16285316371375,174.16285316371375,174.16285316371375,0.0,0.0,0.0,21602.824306194212
2024-01-03,21327.121954586783,20882.049360315417,22367.485737303716,21327.121954586783,21327.121954586783,304.8132078849012,304.8132078849012,304.8132078849012,130.40851066537215,130.40851066537215,130.40851066537215,174.40469721952906,174.40469721952906,174.40469721952906,0.0,0.0,0.0,21631.935162471684
2024-01-04,21356.773352112185,20938.311975995057,22386.17534638543,21356.773352112185,21356.773352112185,306.5027219015357,306.5027219015357,306.5027219015357,132.16746761277304,132.16746761277304,132.16746761277304,174.33525428876266,174.33525428876266,174.33525428876266,0.0,0.0,0.0,21663.27607401372
2024-01-05,21386.424749637587,20907.174853619894,22327.957738250647,21386.424749637587,21386.424749637587,293.2842542376981,293.2842542376981,293.2842542376981,119.50192119530162,119.50192119530162,119.50192119530162,173.78233304239652,173.78233304239652,173.78233304239652,0.0,0.0,0.0,21679.709003875283
2024-01-08,21475.378942213792,21024.928889747644,22561.593734040198,21475.378942213792,21475.378942213792,295.89893598508894,295.89893598508894,295.89893598508894,128.19211995591073,128.19211995591073,128.19211995591073,167.7068160291782,167.7068160291782,167.7068160291782,0.0,0.0,0.0,21771.27787819888
2024-01-09,21505.03033973921,21076.51140508041,22504.65385733052,21505.03033973921,21505.03033973921,294.99353444249,294.99353444249,294.99353444249,131.19089596885374,131.19089596885374,131.19089596885374,163.80263847363625,163.80263847363625,163.80263847363625,0.0,0.0,0.0,21800.023874181697
2024-01-10,21534.68173726461,21130.931561348985,22555.650048127798,21534.68173726461,21534.68173726461,289.22552267885396,289.22552267885396,289.22552267885396,130.40851066609042,130.40851066609042,130.40851066609042,158.81701201276357,158.81701201276357,158.81701201276357,0.0,0.0,0.0,21823.907259943466
2024-01-11,21564.333134790013,21103.198052906784,22602.86391253785,21564.333134790013,21564.333134790013,284.8743852924077,284.8743852924077,284.8743852924077,132.16746761306365,132.16746761306365,132.16746761306365,152.70691767934403,152.70691767934403,152.70691767934403,0.0,0.0,0.0,21849.207520082422
2024-01-12,21593.984532315426,21089.21332310708,22574.666487279475,21593.984532315426,21593.984532315426,264.9613783798961,264.9613783798961,264.9613783798961,119.50192119497217,119.50192119497217,119.50192119497217,145.4594571849239,145.4594571849239,145.4594571849239,0.0,0.0,0.0,21858.94591069532
2024-01-15,21682.938724891632,21194.846172292466,22603.50939005624,21682.938724891632,21682.938724891632,245.40795149454274,245.40795149454274,245.40795149454274,128.19211995622933,128.19211995622933,128.19211995622933,117.21583153831344,117.21583153831344,117.21583153831344,0.0,0.0,0.0,21928.346676386176
2024-01-16,21712.590122417034,21239.997390960554,22650.67698115066,21712.590122417034,21712.590122417034,237.07539422454573,237.07539422454573,237.07539422454573,131.19089596858905,131.19089596858905,131.19089596858905,105.88449825595669,105.88449825595669,105.88449825595669,0.0,0.0,0.0,21949.66551664158
2024-01-17,21742.241519942436,21276.13995340614,22737.25425704067,21742.241519942436,21742.241519942436,224.19193496460952,224.19193496460952,224.19193496460952,130.4085106657338,130.4085106657338,130.4085106657338,93.78342429887574,93.78342429887574,93.78342429887574,0.0,0.0,0.0,21966.433454907045
2024-01-18,21771.89291746785,21292.333172527993,22710.914041343043,21771.89291746785,21771.89291746785,213.22463870922695,213.22463870922695,213.22463870922695,132.1674676130416,132.1674676130416,132.1674676130416,81.0571710961853,81.0571710961853,81.0571710961853,0.0,0.0,0.0,21985.117556177076
2024-01-19,21801.54431499325,21262.550543463956,22773.334323468473,21801.54431499325,21801.54431499325,187.36748918465003,187.36748918465003,187.36748918465003,119.50192119464273,119.50192119464273,119.50192119464273,67.86556799000729,67.86556799000729,67.86556799000729,0.0,0.0,0.0,21988.9118041779
2024-01-23,21920.14990509487,21317.489355307967,22794.81249411982,21920.14990509487,21920.14990509487,145.09872889651686,145.09872889651686,145.09872889651686,131.1908959689803,131.1908959689803,131.1908959689803,13.907832927536568,13.907832927536568,13.907832927536568,0.0,0.0,0.0,22065.248633991385
2024-01-24,21949.80130262027,21343.885637016858,22842.000054555676,21949.80130262027,21949.80130262027,131.3898326894346,131.3898326894346,131.3898326894346,130.40851066559267,130.40851066559267,130.40851066559267,0.9813220238419404,0.9813220238419404,0.9813220238419404,0.0,0.0,0.0,22081.191135309706
2024-01-25,21979.452700145674,21395.389404693968,22822.27866240873,21979.452700145674,21979.452700145674,120.76146327468065,120.76146327468065,120.76146327468065,132.16746761333218,132.16746761333218,132.16746761333218,-11.406004338651556,-11.406004338651556,-11.406004338651556,0.0,0.0,0.0,22100.214163420354
2024-01-29,22098.058290247296,21439.425148412858,22873.7321160851,22098.058290247296,22098.058290247296,74.83797215753263,74.83797215753263,74.83797215753263,128.19211995591976,128.19211995591976,128.19211995591976,-53.35414779838712,-53.35414779838712,-53.35414779838712,0.0,0.0,0.0,22172.89626240483
2024-01-30,22127.709687772698,21464.127615025176,22908.185698201785,22127.709687772698,22127.709687772698,69.57138710036722,69.57138710036722,69.57138710036722,131.19089596937144,131.19089596937144,131.19089596937144,-61.619508869004235,-61.619508869004235,-61.619508869004235,0.0,0.0,0.0,22197.281074873066
2024-01-31,22157.3610852981,21494.792519096005,22918.077969319325,22157.3610852981,22157.3610852981,61.43630511604833,61.43630511604833,61.43630511604833,130.40851066577343,130.40851066577343,130.40851066577343,-68.9722055497251,-68.9722055497251,-68.9722055497251,0.0,0.0,0.0,22218.797390414147
2024-02-01,22187.012482823513,21523.892014105913,22973.184220069026,22187.012482823513,22187.012482823513,56.71222905559469,56.71222905559469,56.71222905559469,132.1674676124144,132.1674676124144,132.1674676124144,-75.4552385568197,-75.4552385568197,-75.4552385568197,0.0,0.0,0.0,22243.72471187911
2024-02-02,22216.663880348915,21502.79712694253,22921.140931446193,22216.663880348915,22216.663880348915,38.35935745604431,38.35935745604431,38.35935745604431,119.50192119403552,119.50192119403552,119.50192119403552,-81.14256373799122,-81.14256373799122,-81.14256373799122,0.0,0.0,0.0,22255.02323780496
2024-02-05,22305.618072925132,21585.208238935356,23048.457362866953,22305.618072925132,22305.618072925132,33.596083580346324,33.596083580346324,33.596083580346324,128.19211995559397,128.19211995559397,128.19211995559397,-94.59603637524764,-94.59603637524764,-94.59603637524764,0.0,0.0,0.0,22339.214156505477
2024-02-06,22335.269470450534,21654.573447913175,23102.54073220492,22335.269470450534,22335.269470450534,32.80230628344552,32.80230628344552,32.80230628344552,131.1908959691068,131.1908959691068,131.1908959691068,-98.38858968566129,-98.38858968566129,-98.38858968566129,0.0,0.0,0.0,22368.07177673398
2024-02-07,22364.920867975936,21695.76568159487,23127.047858175745,22364.920867975936,22364.920867975936,28.269656697137204,28.269656697137204,28.269656697137204,130.40851066595425,130.40851066595425,130.40851066595425,-102.13885396881703,-102.13885396881703,-102.13885396881703,0.0,0.0,0.0,22393.190524673075
2024-02-08,22394.572265501338,21748.2592650538,23136.270671955295,22394.572265501338,22394.572265501338,26.118725560090862,26.118725560090862,26.118725560090862,132.16746761270494,132.16746761270494,132.16746761270494,-106.04874205261407,-106.04874205261407,-106.04874205261407,0.0,0.0,0.0,22420.69099106143
2024-02-09,22424.22366302674,21717.784281778542,23192.223866876353,22424.22366302674,22424.22366302674,9.175483067227646,9.175483067227646,9.175483067227646,119.50192119543641,119.50192119543641,119.50192119543641,-110.32643812820876,-110.32643812820876,-110.32643812820876,0.0,0.0,0.0,22433.39914609397
2024-02-12,22513.17785560297,21764.981101114932,23176.568775542863,22513.17785560297,22513.17785560297,0.7590743571563484,0.7590743571563484,0.7590743571563484,128.19211995655695,128.19211995655695,128.19211995655695,-127.43304559940059,-127.43304559940059,-127.43304559940059,0.0,0.0,0.0,22513.936929960128
2024-02-13,22542.829253128373,21837.0943542852,23347.965512572566,22542.829253128373,22542.829253128373,-4.016563207378875,-4.016563207378875,-4.016563207378875,131.19089596884206,131.19089596884206,131.19089596884206,-135.20745917622094,-135.20745917622094,-135.20745917622094,0.0,0.0,0.0,22538.812689920993
2024-02-14,22572.480650653775,21847.564066475818,23285.842214929926,22572.480650653775,22572.480650653775,-13.89558921562791,-13.89558921562791,-13.89558921562791,130.4085106655976,130.4085106655976,130.4085106655976,-144.30409988122548,-144.30409988122548,-144.30409988122548,0.0,0.0,0.0,22558.58506143815
2024-02-15,22602.132048179177,21853.605560752814,23327.239302563175,22602.132048179177,22602.132048179177,-22.69524779109412,-22.69524779109412,-22.69524779109412,132.16746761268294,132.16746761268294,132.16746761268294,-154.86271540377706,-154.86271540377706,-154.86271540377706,0.0,0.0,0.0,22579.436800388085
2024-02-16,22631.783445704576,21852.813229782245,23268.466192005202,22631.783445704576,22631.783445704576,-47.494582670153356,-47.494582670153356,-47.494582670153356,119.50192119510697,119.50192119510697,119.50192119510697,-166.99650386526037,-166.99650386526037,-166.99650386526037,0.0,0.0,0.0,22584.28886303442
2024-02-19,22643.61871149748,21770.880869144097,23265.542945399888,22643.61871149748,22643.61871149748,-85.33366015875887,-85.33366015875887,-85.33366015875887,128.19211995623112,128.19211995623112,128.19211995623112,-213.52578011498997,-213.52578011498997,-213.52578011498997,0.0,0.0,0.0,22558.28505133872
2024-02-20,22647.56380009511,21786.032206850985,23274.992829344035,22647.56380009511,22647.56380009511,-101.28236730843187,-101.28236730843187,-101.28236730843187,131.19089596921287,131.19089596921287,131.19089596921287,-232.47326327764475,-232.47326327764475,-232.47326327764475,0.0,0.0,0.0,22546.28143278668
2024-02-21,22651.508888692744,21789.199961616505,23202.961281068045,22651.508888692744,22651.508888692744,-122.67753616767646,-122.67753616767646,-122.67753616767646,130.40851066524093,130.40851066524093,130.40851066524093,-253.0860468329174,-253.0860468329174,-253.0860468329174,0.0,0.0,0.0,22528.831352525067
2024-02-22,22655.45397729038,21818.772601252786,23251.694856697155,22655.45397729038,22655.45397729038,-143.11452859506994,-143.11452859506994,-143.11452859506994,132.1674676129735,132.1674676129735,132.1674676129735,-275.28199620804344,-275.28199620804344,-275.28199620804344,0.0,0.0,0.0,22512.33944869531
2024-02-23,22659.399065888014,21757.189364963488,23202.8678488948,22659.399065888014,22659.399065888014,-179.44556623935287,-179.44556623935287,-179.44556623935287,119.5019211948292,119.5019211948292,119.5019211948292,-298.94748743418205,-298.94748743418205,-298.94748743418205,0.0,0.0,0.0,22479.95349964866
2024-02-26,22671.234331680913,21713.7471195954,23160.58690812386,22671.234331680913,22671.234331680913,-249.01174697307235,-249.01174697307235,-249.01174697307235,128.19211995654973,128.19211995654973,128.19211995654973,-377.20386692962205,-377.20386692962205,-377.20386692962205,0.0,0.0,0.0,22422.22258470784
2024-02-27,22675.179420278546,21714.672741365135,23139.906386973587,22675.179420278546,22675.179420278546,-273.88123321332256,-273.88123321332256,-273.88123321332256,131.19089596960407,131.19089596960407,131.19089596960407,-405.07212918292663,-405.07212918292663,-405.07212918292663,0.0,0.0,0.0,22401.298187065222
2024-02-28,22679.124508876183,21620.478812150326,23083.881801996104,22679.124508876183,22679.124508876183,-303.05890400519627,-303.05890400519627,-303.05890400519627,130.4085106656373,130.4085106656373,130.4085106656373,-433.4674146708336,-433.4674146708336,-433.4674146708336,0.0,0.0,0.0,22376.065604870986
2024-02-29,22683.069597473816,21637.05142810959,23061.068219222234,22683.069597473816,22683.069597473816,-329.9849648655947,-329.9849648655947,-329.9849648655947,132.1674676129515,132.1674676129515,132.1674676129515,-462.15243247854613,-462.15243247854613,-462.15243247854613,0.0,0.0,0.0,22353.08463260822
2024-03-01,22687.01468607145,21620.4841598869,23073.125023343906,22687.01468607145,22687.01468607145,-371.3817243438065,-371.3817243438065,-371.3817243438065,119.50192119449976,119.50192119449976,119.50192119449976,-490.8836455383063,-490.8836455383063,-490.8836455383063,0.0,0.0,0.0,22315.632961727642
2024-03-04,22698.84995186435,21549.418583710998,22952.65902766778,22698.84995186435,22698.84995186435,-446.7261956342645,-446.7261956342645,-446.7261956342645,128.19211995622396,128.19211995622396,128.19211995622396,-574.9183155904885,-574.9183155904885,-574.9183155904885,0.0,0.0,0.0,22252.12375623009
2024-03-05,22702.795040461984,21560.58962425345,22932.523151785925,22702.795040461984,22702.795040461984,-470.2364501348988,-470.2364501348988,-470.2364501348988,131.1908959686835,131.1908959686835,131.1908959686835,-601.4273461035823,-601.4273461035823,-601.4273461035823,0.0,0.0,0.0,22232.558590327084
2024-03-06,22706.740129059617,21467.404379948817,22931.571486113804,22706.740129059617,22706.740129059617,-496.4131453368637,-496.4131453368637,-496.4131453368637,130.4085106663555,130.4085106663555,130.4085106663555,-626.8216560032192,-626.8216560032192,-626.8216560032192,0.0,0.0,0.0,22210.326983722753
2024-03-07,22710.68521765725,21481.339958341407,22897.477116455906,22710.68521765725,22710.68521765725,-518.7394415906138,-518.7394415906138,-518.7394415906138,132.1674676126588,132.1674676126588,132.1674676126588,-650.9069092032726,-650.9069092032726,-650.9069092032726,0.0,0.0,0.0,22191.945776066637
2024-03-11,22726.465572047786,21346.02419350602,22845.339805848984,22726.465572047786,22726.465572047786,-602.8021568189089,-602.8021568189089,-602.8021568189089,128.1921199565425,128.1921199565425,128.1921199565425,-730.9942767754515,-730.9942767754515,-730.9942767754515,0.0,0.0,0.0,22123.663415228875
2024-03-12,22730.41066064542,21336.997320899343,22797.784624623775,22730.41066064542,22730.41066064542,-615.1721266197177,-615.1721266197177,-615.1721266197177,131.1908959690747,131.1908959690747,131.1908959690747,-746.3630225887924,-746.3630225887924,-746.3630225887924,0.0,0.0,0.0,22115.238534025702
2024-03-13,22734.355749243055,21369.26370199512,22814.657859924067,22734.355749243055,22734.355749243055,-629.3100634027904,-629.3100634027904,-629.3100634027904,130.40851066599888,130.40851066599888,130.40851066599888,-759.7185740687893,-759.7185740687893,-759.7185740687893,0.0,0.0,0.0,22105.045685840265
2024-03-14,22738.30083784069,21393.76509751341,22815.844058107115,22738.30083784069,22738.30083784069,-638.8590112944581,-638.8590112944581,-638.8590112944581,132.1674676126368,132.1674676126368,132.1674676126368,-771.026478907095,-771.026478907095,-771.026478907095,0.0,0.0,0.0,22099.44182654623
2024-03-15,22742.245926438325,21375.983000858614,22829.013588215792,22742.245926438325,22742.245926438325,-660.7727330850876,-660.7727330850876,-660.7727330850876,119.50192119386674,119.50192119386674,119.50192119386674,-780.2746542789542,-780.2746542789542,-780.2746542789542,0.0,0.0,0.0,22081.47319335324
2024-03-18,22754.08119223122,21364.25683994645,22838.708896980494,22754.08119223122,22754.08119223122,-667.6514156840047,-667.6514156840047,-667.6514156840047,128.1921199559144,128.1921199559144,128.1921199559144,-795.8435356399191,-795.8435356399191,-795.8435356399191,0.0,0.0,0.0,22086.429776547215
2024-03-19,22758.026280828857,21353.63063763609,22826.83298032195,22758.026280828857,22758.026280828857,-665.9328192718687,-665.9328192718687,-665.9328192718687,131.19089596880997,131.19089596880997,131.19089596880997,-797.1237152406786,-797.1237152406786,-797.1237152406786,0.0,0.0,0.0,22092.09346155699
2024-03-20,22761.97136942649,21391.689177797125,22802.833597462624,22761.97136942649,22761.97136942649,-666.152085084828,-666.152085084828,-666.152085084828,130.40851066564218,130.40851066564218,130.40851066564218,-796.5605957504702,-796.5605957504702,-796.5605957504702,0.0,0.0,0.0,22095.819284341662
2024-03-21,22765.916458024127,21327.013326522025,22801.53526111804,22765.916458024127,22765.916458024127,-662.0711895286651,-662.0711895286651,-662.0711895286651,132.16746761292734,132.16746761292734,132.16746761292734,-794.2386571415923,-794.2386571415923,-794.2386571415923,0.0,0.0,0.0,22103.84526849546
2024-03-22,22769.86154662176,21417.93747955946,22859.192863995246,22769.86154662176,22769.86154662176,-670.7492654116442,-670.7492654116442,-670.7492654116442,119.50192119356312,119.50192119356312,119.50192119356312,-790.2511866052073,-790.2511866052073,-790.2511866052073,0.0,0.0,0.0,22099.112281210117
2024-03-26,22785.641901012295,21438.846817542544,22867.96442108997,22785.641901012295,22785.641901012295,-628.5249357532523,-628.5249357532523,-628.5249357532523,131.19089596920116,131.19089596920116,131.19089596920116,-759.7158317224535,-759.7158317224535,-759.7158317224535,0.0,0.0,0.0,22157.116965259043
2024-03-27,22789.58698960993,21482.497317065998,22887.318699656393,22789.58698960993,22789.58698960993,-618.5739344443792,-618.5739344443792,-618.5739344443792,130.408510665823,130.408510665823,130.408510665823,-748.9824451102023,-748.9824451102023,-748.9824451102023,0.0,0.0,0.0,22171.01305516555
2024-03-28,22793.53207820756,21571.696273369438,22944.27556651493,22793.53207820756,22793.53207820756,-605.0656399512717,-605.0656399512717,-605.0656399512717,132.16746761259276,132.16746761259276,132.16746761259276,-737.2331075638645,-737.2331075638645,-737.2331075638645,0.0,0.0,0.0,22188.46643825629
